scene,method,mult,frame,psnr,ssim,gpsnr,flicker,rays,ms,steps
bunker,PTDY,0.35,12,29.9085,0.79198,30.5077,0.004465,57798,73.609,1880890
bunker,PTDY,0.35,13,30.2607,0.79869,30.7295,0.004166,57960,71.817,1883889
bunker,PTDY,0.35,14,30.5750,0.80466,30.8950,0.004038,57752,75.036,1879967
bunker,PTDY,0.35,15,30.8072,0.80932,31.0332,0.003716,58505,78.810,1904840
bunker,PTDY,0.35,16,30.9368,0.81260,31.1007,0.003248,57955,73.305,1883021
bunker,PTDY,0.35,17,31.0768,0.81497,31.2082,0.003137,57936,71.867,1892932
bunker,PTDY,0.35,18,31.1434,0.81624,31.2639,0.002954,58827,72.115,1922872
bunker,PTDY,0.35,19,31.2806,0.81811,31.3218,0.003035,58113,76.066,1896684
bunker,PTDY,0.35,20,31.3713,0.81957,31.3987,0.002625,58214,72.876,1901174
bunker,PTDY,0.35,21,31.4455,0.82152,31.4673,0.002591,57158,74.212,1858646
bunker,PTDY,0.35,22,31.5459,0.82347,31.5230,0.002526,57676,72.069,1867537
bunker,PTDY,0.35,23,31.6307,0.82514,31.5690,0.002367,58267,75.870,1898572
bunker,PTDY,0.35,24,31.7359,0.82729,31.6359,0.002211,58471,73.815,1897084
bunker,PTDY,0.35,25,31.8577,0.82897,31.6811,0.002074,58354,72.046,1892932
bunker,PTDY,0.35,26,31.9632,0.83076,31.7405,0.002048,57643,71.127,1875268
bunker,PTDY,0.35,27,32.0897,0.83330,31.8144,0.001975,59379,72.034,1935435
bunker,PTDY,0.35,28,32.1801,0.83520,31.8664,0.001836,58690,70.948,1911143
bunker,PTDY,0.35,29,32.2796,0.83669,31.9089,0.001833,58714,73.125,1912053
bunker,PTDY,0.35,30,32.4303,0.83910,31.9694,0.001825,57551,84.363,1876724
bunker,PTDY,0.35,31,32.4807,0.83970,31.9992,0.001795,57857,76.575,1889193
bunker,PTDY,0.35,32,32.5356,0.84054,32.0158,0.001664,58393,72.485,1901870
bunker,PTDY,0.35,33,32.5644,0.84135,32.0358,0.001654,58252,75.480,1895452
bunker,PTDY,0.35,34,32.5699,0.84159,32.0393,0.001578,57655,78.041,1883997
bunker,PTDY,0.35,35,32.6611,0.84281,32.0789,0.001741,58523,77.536,1901134
bunker,PTDY,0.35,36,32.6927,0.84322,32.0960,0.001535,58378,71.785,1903004
bunker,PTDY,0.35,37,32.7736,0.84470,32.1428,0.001480,58205,75.615,1897762
bunker,PTDY,0.35,38,32.8320,0.84614,32.1753,0.001438,58527,70.744,1905688
bunker,PTDY,0.35,39,32.8715,0.84699,32.2041,0.001448,57756,70.363,1876429
bunker,PTDY,0.35,40,32.9042,0.84779,32.2268,0.001266,57948,71.451,1876483
bunker,PTDY,0.35,41,32.9398,0.84916,32.2637,0.001402,59230,75.476,1930420
bunker,PTDY,0.35,42,32.9604,0.84937,32.2721,0.001300,58428,74.779,1903739
bunker,PTDY,0.35,43,33.0449,0.85046,32.3052,0.001263,57814,70.524,1889128
bunker,PTDY,0.35,44,33.1128,0.85131,32.3309,0.001317,58649,74.854,1906110
bunker,PTDY,0.35,45,33.1420,0.85173,32.3451,0.001254,58517,71.077,1898038
bunker,PTDY,0.35,46,33.1808,0.85273,32.3785,0.001185,58035,70.605,1890117
bunker,PTDY,0.35,47,33.2245,0.85305,32.3886,0.001182,57639,72.374,1881406
bunker,PTDY,0.35,48,33.2467,0.85348,32.3955,0.001102,58006,71.788,1889840
bunker,PTDY,0.35,49,33.2528,0.85367,32.3965,0.001067,58561,72.866,1912205
bunker,PTDY,0.35,50,33.2633,0.85341,32.3929,0.001160,58212,71.166,1895863
bunker,PTDY,0.35,51,33.2856,0.85396,32.4092,0.001054,57670,87.890,1879235
bunker,PTDY,0.35,52,33.3201,0.85461,32.4308,0.001046,57864,76.640,1881251
bunker,PTDY,0.35,53,33.3645,0.85522,32.4428,0.001078,58110,73.588,1887724
bunker,PTDY,0.35,54,33.3993,0.85573,32.4601,0.001118,59361,76.842,1928101
bunker,PTDY,0.35,55,33.4366,0.85656,32.4906,0.000965,58662,77.160,1903531
bunker,PTDY,0.35,56,33.4573,0.85678,32.5003,0.000974,56826,79.378,1842742
bunker,PTDY,0.35,57,33.4835,0.85735,32.5186,0.000939,58807,76.684,1911563
bunker,PTDY,0.35,58,33.5202,0.85793,32.5309,0.000949,58044,76.676,1890056
bunker,PTDY,0.35,59,33.5430,0.85832,32.5466,0.000901,58617,70.596,1906100
bunker,PTDY,0.35,60,33.5574,0.85861,32.5561,0.000917,58440,71.653,1895500
bunker,PTDY,0.35,61,33.6159,0.85931,32.5693,0.000953,57390,71.750,1872768
bunker,PTDY,0.35,62,33.6484,0.85982,32.5857,0.000870,58199,73.635,1897285
bunker,PTDY,0.35,63,33.6847,0.86047,32.6032,0.000869,58543,73.350,1908069
bunker,PTDY,0.35,64,33.7056,0.86069,32.6078,0.000852,58016,78.435,1891697
bunker,PTDY,0.35,65,33.7208,0.86109,32.6164,0.000829,58096,76.028,1893516
bunker,PTDY,0.35,66,33.7313,0.86142,32.6205,0.000849,58206,76.911,1898220
bunker,PTDY,0.35,67,33.7693,0.86165,32.6332,0.000851,58277,79.529,1907166
bunker,PTDY,0.35,68,33.7820,0.86205,32.6409,0.000807,57581,71.987,1873183
bunker,PTDY,0.35,69,33.7998,0.86231,32.6515,0.000777,58393,75.399,1896506
bunker,PTDY,0.35,70,33.8166,0.86259,32.6628,0.000806,58298,73.157,1894324
bunker,PTDY,0.35,71,33.8327,0.86284,32.6715,0.000809,57970,72.536,1883099
bunker,PTDY,0.35,72,33.8506,0.86288,32.6743,0.000719,57902,79.837,1882409
bunker,PTDY,0.35,73,33.8555,0.86313,32.6800,0.000759,58030,73.393,1889577
bunker,PTDY,0.35,74,33.8394,0.86317,32.6814,0.000728,57417,71.514,1864243
bunker,PTDY,0.35,75,33.8627,0.86375,32.6973,0.000752,58863,102.537,1917443
bunker,PTDY,0.35,76,33.8749,0.86407,32.7036,0.000740,58066,78.134,1892329
bunker,PTDY,0.35,77,33.8943,0.86454,32.7143,0.000742,58211,73.229,1903091
bunker,PTDY,0.35,78,33.9315,0.86483,32.7227,0.000735,58563,70.794,1894610
bunker,PTDY,0.35,79,33.9353,0.86495,32.7259,0.000697,58887,70.347,1916076
bunker,PTDY,0.35,80,33.9381,0.86523,32.7384,0.000691,57783,76.717,1876044
bunker,PTDY,0.35,81,33.9413,0.86553,32.7467,0.000689,58010,89.504,1892347
bunker,PTDY,0.35,82,33.9730,0.86586,32.7575,0.000728,57976,98.682,1888080
bunker,PTDY,0.35,83,33.9862,0.86623,32.7704,0.000645,57367,76.743,1872031
bunker,PTDY,0.35,84,34.0038,0.86645,32.7761,0.000700,58443,75.627,1906784
bunker,PTDY,0.35,85,34.0284,0.86679,32.7875,0.000661,57778,76.451,1884088
bunker,PTDY,0.35,86,34.0291,0.86689,32.7905,0.000632,58284,74.510,1887699
bunker,PTDY,0.35,87,34.0455,0.86731,32.8012,0.000643,57637,103.166,1867737
bunker,PTDY,0.35,88,34.0443,0.86750,32.8060,0.000598,57638,109.002,1874634
bunker,PTDY,0.35,89,34.0563,0.86763,32.8095,0.000650,58584,95.125,1898735
bunker,PTDY,0.35,90,34.0550,0.86759,32.8078,0.000610,59213,92.357,1928128
bunker,PTDY,0.35,91,34.0754,0.86778,32.8136,0.000615,58050,91.775,1890660
bunker,PTDY,0.35,92,34.0845,0.86799,32.8182,0.000621,57822,90.962,1880486
bunker,PTDY,0.35,93,34.1079,0.86823,32.8241,0.000595,58085,86.477,1887457
bunker,PTDY,0.35,94,34.1411,0.86853,32.8309,0.000627,58060,75.491,1895506
bunker,PTDY,0.35,95,34.1605,0.86870,32.8341,0.000595,58489,72.679,1905045
bunker,PTDY,0.35,96,34.1699,0.86882,32.8354,0.000593,57428,72.496,1875535
bunker,PTDY,0.35,97,34.1870,0.86904,32.8443,0.000592,57502,72.193,1870802
bunker,PTDY,0.35,98,34.2117,0.86925,32.8490,0.000567,58870,75.353,1923819
bunker,PTDY,0.35,99,34.2193,0.86931,32.8510,0.000548,58567,83.547,1909363
bunker,PTDY,0.35,100,34.2331,0.86924,32.8506,0.000613,58334,75.349,1898203
bunker,PTDY,0.35,101,34.2393,0.86933,32.8525,0.000540,58161,85.981,1892645
bunker,PTDY,0.35,102,34.2499,0.86946,32.8566,0.000553,59152,82.041,1920993
bunker,PTDY,0.35,103,34.2476,0.86963,32.8630,0.000528,58017,72.489,1885723
bunker,PTDY,0.35,104,34.2712,0.86977,32.8688,0.000556,58398,72.213,1892284
bunker,PTDY,0.35,105,34.2791,0.86979,32.8689,0.000519,58555,72.829,1904163
bunker,PTDY,0.35,106,34.2892,0.86992,32.8718,0.000545,58190,77.367,1893200
bunker,PTDY,0.35,107,34.2958,0.87001,32.8769,0.000498,59022,82.471,1919032
bunker,PTDY,0.35,108,34.3062,0.87012,32.8805,0.000548,58185,83.157,1889478
bunker,PTDY,0.35,109,34.3077,0.87032,32.8870,0.000500,58954,77.475,1915259
bunker,PTDY,0.35,110,34.3183,0.87056,32.8894,0.000478,57908,91.724,1887161
bunker,PTDY,0.35,111,34.3192,0.87069,32.8927,0.000479,57280,90.432,1866085
bunker,PTDY,0.35,112,34.3260,0.87088,32.8956,0.000498,57958,82.392,1889203
bunker,PTDY,0.35,113,34.3408,0.87099,32.8958,0.000518,58973,74.680,1920065
bunker,PTDY,0.35,114,34.3631,0.87108,32.8977,0.000524,57723,79.443,1879338
bunker,PTDY,0.35,115,34.3725,0.87117,32.8980,0.000508,57924,70.997,1886917
bunker,PTDY,0.35,116,34.3842,0.87131,32.9020,0.000474,59450,74.064,1939675
bunker,PTDY,0.35,117,34.3813,0.87142,32.9043,0.000464,57732,78.355,1876094
bunker,PTDY,0.35,118,34.3960,0.87163,32.9115,0.000477,58140,77.857,1887847
bunker,PTDY,0.35,119,34.3882,0.87164,32.9125,0.000462,57670,76.132,1874943
bunker,PTDY,0.35,120,34.3889,0.87166,32.9153,0.000464,58344,75.880,1893880
bunker,PTDY,0.35,121,34.3902,0.87186,32.9201,0.000429,58469,80.305,1905704
bunker,PTDY,0.35,122,34.3849,0.87212,32.9234,0.000479,59147,79.724,1917786
bunker,PTDY,0.35,123,34.3861,0.87221,32.9288,0.000418,58230,71.044,1888948
bunker,PTDY,0.35,124,34.3951,0.87230,32.9286,0.000474,58238,73.647,1890284
bunker,PTDY,0.35,125,34.3949,0.87240,32.9285,0.000430,58007,71.798,1886502
bunker,PTDY,0.35,126,34.3964,0.87244,32.9295,0.000422,57781,75.801,1888706
bunker,PTDY,0.35,127,34.4056,0.87248,32.9312,0.000434,58671,75.829,1917529
bunker,PTDY,0.35,128,34.4155,0.87253,32.9338,0.000449,58396,71.160,1904663
bunker,PTDY,0.35,129,34.4208,0.87263,32.9367,0.000426,58719,70.426,1916175
bunker,PTDY,0.35,130,34.4312,0.87260,32.9397,0.000441,58839,70.243,1921345
bunker,PTDY,0.35,131,34.4476,0.87282,32.9436,0.000436,59168,72.808,1927083
bunker,PTDY,0.35,132,34.4625,0.87299,32.9479,0.000447,57735,77.489,1877027
bunker,PTDY,0.35,133,34.4818,0.87316,32.9530,0.000433,57657,72.139,1870261
bunker,PTDY,0.35,134,34.4925,0.87325,32.9543,0.000443,57987,71.754,1892936
bunker,PTDY,0.35,135,34.4912,0.87319,32.9508,0.000408,58973,74.540,1917365
bunker,PTDY,0.35,136,34.4978,0.87328,32.9558,0.000397,57592,70.036,1872216
bunker,PTDY,0.35,137,34.5110,0.87352,32.9611,0.000429,59164,71.208,1921476
bunker,PTDY,0.35,138,34.5153,0.87362,32.9640,0.000402,58482,72.141,1902033
bunker,PTDY,0.35,139,34.5248,0.87383,32.9683,0.000402,58304,71.198,1896002
bunker,PTDY,0.35,140,34.5290,0.87386,32.9726,0.000418,58316,70.031,1894659
bunker,PTDY,0.35,141,34.5389,0.87394,32.9744,0.000416,57832,74.212,1893488
bunker,PTDY,0.35,142,34.5399,0.87395,32.9760,0.000396,58369,71.217,1908674
bunker,PTDY,0.35,143,34.5363,0.87391,32.9740,0.000376,58306,75.180,1902633
bunker,PTDY,0.35,144,34.5406,0.87394,32.9749,0.000384,57343,73.462,1868049
bunker,PTDY,0.35,145,34.5552,0.87394,32.9729,0.000398,57845,76.617,1887531
bunker,PTDY,0.35,146,34.5532,0.87401,32.9752,0.000383,58698,74.305,1917740
bunker,PTDY,0.35,147,34.5586,0.87408,32.9769,0.000382,58428,71.268,1902438
bunker,PTDY,0.35,148,34.5626,0.87425,32.9813,0.000390,58351,73.843,1901883
bunker,PTDY,0.35,149,34.5786,0.87430,32.9833,0.000376,59310,71.148,1928656
bunker,PTDZ,0.35,0,21.1836,0.56896,25.0955,0.000000,57871,92.959,1885172
bunker,PTDZ,0.35,1,23.5266,0.62921,26.1019,0.033718,58277,75.157,1903075
bunker,PTDZ,0.35,2,24.9025,0.67120,26.8808,0.020762,57978,96.559,1887554
bunker,PTDZ,0.35,3,25.8471,0.69639,27.7562,0.015150,57711,80.963,1880687
bunker,PTDZ,0.35,4,26.5193,0.71631,28.2109,0.012025,57765,77.236,1873069
bunker,PTDZ,0.35,5,26.5847,0.71239,28.3784,0.011271,57426,86.830,1867949
bunker,PTDZ,0.35,6,27.1080,0.72622,28.7737,0.009525,57433,87.482,1865597
bunker,PTDZ,0.35,7,27.7264,0.74372,29.1602,0.008195,58111,86.490,1887528
bunker,PTDZ,0.35,8,28.2815,0.75899,29.4584,0.006951,57977,86.029,1886784
bunker,PTDZ,0.35,9,28.7378,0.76805,29.7250,0.005815,58229,92.967,1892889
bunker,PTDZ,0.35,10,29.1445,0.77764,29.9569,0.005197,59713,86.960,1934952
bunker,PTDZ,0.35,11,29.4827,0.78361,30.2410,0.005117,59572,105.772,1941113
bunker,PTDZ,0.35,12,29.8970,0.79141,30.4997,0.004502,57798,94.266,1880890
bunker,PTDZ,0.35,13,30.2505,0.79830,30.7233,0.004190,57960,92.145,1883889
bunker,PTDZ,0.35,14,30.5661,0.80442,30.8904,0.004051,57752,88.909,1879967
bunker,PTDZ,0.35,15,30.7981,0.80913,31.0302,0.003717,58505,81.998,1904840
bunker,PTDZ,0.35,16,30.9317,0.81253,31.0993,0.003262,57955,87.212,1883021
bunker,PTDZ,0.35,17,31.0737,0.81491,31.2075,0.003141,57936,81.632,1892932
bunker,PTDZ,0.35,18,31.1401,0.81619,31.2632,0.002955,58827,82.399,1922872
bunker,PTDZ,0.35,19,31.2794,0.81810,31.3215,0.003040,58113,79.999,1896684
bunker,PTDZ,0.35,20,31.3710,0.81956,31.3987,0.002627,58214,87.096,1901174
bunker,PTDZ,0.35,21,31.4451,0.82151,31.4673,0.002592,57158,87.791,1858646
bunker,PTDZ,0.35,22,31.5459,0.82347,31.5230,0.002527,57676,94.009,1867537
bunker,PTDZ,0.35,23,31.6306,0.82514,31.5691,0.002368,58267,85.872,1898572
bunker,PTDZ,0.35,24,31.7357,0.82728,31.6360,0.002211,58471,80.285,1897084
bunker,PTDZ,0.35,25,31.8575,0.82897,31.6812,0.002074,58354,79.020,1892932
bunker,PTDZ,0.35,26,31.9632,0.83076,31.7406,0.002049,57643,83.466,1875268
bunker,PTDZ,0.35,27,32.0897,0.83330,31.8144,0.001976,59379,87.047,1935435
bunker,PTDZ,0.35,28,32.1800,0.83520,31.8663,0.001836,58690,79.941,1911143
bunker,PTDZ,0.35,29,32.2796,0.83669,31.9088,0.001834,58714,80.213,1912053
bunker,PTDZ,0.35,30,32.4303,0.83910,31.9694,0.001825,57551,86.003,1876724
bunker,PTDZ,0.35,31,32.4808,0.83970,31.9992,0.001795,57857,85.065,1889193
bunker,PTDZ,0.35,32,32.5356,0.84054,32.0158,0.001664,58393,83.648,1901870
bunker,PTDZ,0.35,33,32.5644,0.84135,32.0358,0.001654,58252,80.360,1895452
bunker,PTDZ,0.35,34,32.5699,0.84159,32.0393,0.001578,57655,83.790,1883997
bunker,PTDZ,0.35,35,32.6611,0.84281,32.0789,0.001741,58523,79.490,1901134
bunker,PTDZ,0.35,36,32.6927,0.84322,32.0960,0.001535,58378,80.435,1903004
bunker,PTDZ,0.35,37,32.7736,0.84470,32.1428,0.001480,58205,83.523,1897762
bunker,PTDZ,0.35,38,32.8320,0.84614,32.1753,0.001438,58527,83.959,1905688
bunker,PTDZ,0.35,39,32.8715,0.84699,32.2041,0.001448,57756,80.814,1876429
bunker,PTDZ,0.35,40,32.9042,0.84779,32.2268,0.001266,57948,81.849,1876483
bunker,PTDZ,0.35,41,32.9398,0.84916,32.2637,0.001402,59230,82.644,1930420
bunker,PTDZ,0.35,42,32.9604,0.84937,32.2721,0.001300,58428,84.094,1903739
bunker,PTDZ,0.35,43,33.0449,0.85046,32.3052,0.001263,57814,83.946,1889128
bunker,PTDZ,0.35,44,33.1128,0.85131,32.3309,0.001317,58649,88.915,1906110
bunker,PTDZ,0.35,45,33.1420,0.85173,32.3451,0.001254,58517,82.103,1898038
bunker,PTDZ,0.35,46,33.1808,0.85273,32.3785,0.001185,58035,90.707,1890117
bunker,PTDZ,0.35,47,33.2245,0.85305,32.3886,0.001182,57639,79.511,1881406
bunker,PTDZ,0.35,48,33.2467,0.85348,32.3955,0.001102,58006,90.227,1889840
bunker,PTDZ,0.35,49,33.2528,0.85367,32.3965,0.001067,58561,102.215,1912205
bunker,PTDZ,0.35,50,33.2633,0.85341,32.3929,0.001160,58212,95.033,1895863
bunker,PTDZ,0.35,51,33.2856,0.85396,32.4092,0.001054,57670,90.424,1879235
bunker,PTDZ,0.35,52,33.3201,0.85461,32.4308,0.001046,57864,79.976,1881251
bunker,PTDZ,0.35,53,33.3645,0.85522,32.4428,0.001078,58110,81.550,1887724
bunker,PTDZ,0.35,54,33.3993,0.85573,32.4601,0.001118,59361,82.703,1928101
bunker,PTDZ,0.35,55,33.4366,0.85656,32.4906,0.000965,58662,92.319,1903531
bunker,PTDZ,0.35,56,33.4573,0.85678,32.5003,0.000974,56826,83.017,1842742
bunker,PTDZ,0.35,57,33.4835,0.85735,32.5186,0.000939,58807,80.467,1911563
bunker,PTDZ,0.35,58,33.5202,0.85793,32.5309,0.000949,58044,93.161,1890056
bunker,PTDZ,0.35,59,33.5430,0.85832,32.5466,0.000901,58617,95.534,1906100
bunker,PTDZ,0.35,60,33.5574,0.85861,32.5561,0.000917,58440,83.054,1895500
bunker,PTDZ,0.35,61,33.6159,0.85931,32.5693,0.000953,57390,82.891,1872768
bunker,PTDZ,0.35,62,33.6484,0.85982,32.5857,0.000870,58199,82.239,1897285
bunker,PTDZ,0.35,63,33.6847,0.86047,32.6032,0.000869,58543,80.218,1908069
bunker,PTDZ,0.35,64,33.7056,0.86069,32.6078,0.000852,58016,81.758,1891697
bunker,PTDZ,0.35,65,33.7208,0.86109,32.6164,0.000829,58096,87.342,1893516
bunker,PTDZ,0.35,66,33.7313,0.86142,32.6205,0.000849,58206,80.827,1898220
bunker,PTDZ,0.35,67,33.7693,0.86165,32.6332,0.000851,58277,84.449,1907166
bunker,PTDZ,0.35,68,33.7820,0.86205,32.6409,0.000807,57581,100.708,1873183
bunker,PTDZ,0.35,69,33.7998,0.86231,32.6515,0.000777,58393,80.169,1896506
bunker,PTDZ,0.35,70,33.8166,0.86259,32.6628,0.000806,58298,84.377,1894324
bunker,PTDZ,0.35,71,33.8327,0.86284,32.6715,0.000809,57970,87.678,1883099
bunker,PTDZ,0.35,72,33.8506,0.86288,32.6743,0.000719,57902,88.638,1882409
bunker,PTDZ,0.35,73,33.8555,0.86313,32.6800,0.000759,58030,82.450,1889577
bunker,PTDZ,0.35,74,33.8394,0.86317,32.6814,0.000728,57417,83.740,1864243
bunker,PTDZ,0.35,75,33.8627,0.86375,32.6973,0.000752,58863,80.240,1917443
bunker,PTDZ,0.35,76,33.8749,0.86407,32.7036,0.000740,58066,85.794,1892329
bunker,PTDZ,0.35,77,33.8943,0.86454,32.7143,0.000742,58211,96.622,1903091
bunker,PTDZ,0.35,78,33.9315,0.86483,32.7227,0.000735,58563,79.565,1894610
bunker,PTDZ,0.35,79,33.9353,0.86495,32.7259,0.000697,58887,82.574,1916076
bunker,PTDZ,0.35,80,33.9381,0.86523,32.7384,0.000691,57783,83.744,1876044
bunker,PTDZ,0.35,81,33.9413,0.86553,32.7467,0.000689,58010,86.530,1892347
bunker,PTDZ,0.35,82,33.9730,0.86586,32.7575,0.000728,57976,86.686,1888080
bunker,PTDZ,0.35,83,33.9862,0.86623,32.7704,0.000645,57367,78.894,1872031
bunker,PTDZ,0.35,84,34.0038,0.86645,32.7761,0.000700,58443,79.662,1906784
bunker,PTDZ,0.35,85,34.0284,0.86679,32.7875,0.000661,57778,78.394,1884088
bunker,PTDZ,0.35,86,34.0291,0.86689,32.7905,0.000632,58284,83.498,1887699
bunker,PTDZ,0.35,87,34.0455,0.86731,32.8012,0.000643,57637,87.676,1867737
bunker,PTDZ,0.35,88,34.0443,0.86750,32.8060,0.000598,57638,87.880,1874634
bunker,PTDZ,0.35,89,34.0563,0.86763,32.8095,0.000650,58584,85.436,1898735
bunker,PTDZ,0.35,90,34.0550,0.86759,32.8078,0.000610,59213,81.062,1928128
bunker,PTDZ,0.35,91,34.0754,0.86778,32.8136,0.000615,58050,78.715,1890660
bunker,PTDZ,0.35,92,34.0845,0.86799,32.8182,0.000621,57822,79.863,1880486
bunker,PTDZ,0.35,93,34.1079,0.86823,32.8241,0.000595,58085,81.834,1887457
bunker,PTDZ,0.35,94,34.1411,0.86853,32.8309,0.000627,58060,82.986,1895506
bunker,PTDZ,0.35,95,34.1605,0.86870,32.8341,0.000595,58489,85.067,1905045
bunker,PTDZ,0.35,96,34.1699,0.86882,32.8354,0.000593,57428,93.708,1875535
bunker,PTDZ,0.35,97,34.1870,0.86904,32.8443,0.000592,57502,78.977,1870802
bunker,PTDZ,0.35,98,34.2117,0.86925,32.8490,0.000567,58870,82.688,1923819
bunker,PTDZ,0.35,99,34.2193,0.86931,32.8510,0.000548,58567,81.117,1909363
bunker,PTDZ,0.35,100,34.2331,0.86924,32.8506,0.000613,58334,79.467,1898203
bunker,PTDZ,0.35,101,34.2393,0.86933,32.8525,0.000540,58161,81.807,1892645
bunker,PTDZ,0.35,102,34.2499,0.86946,32.8566,0.000553,59152,81.986,1920993
bunker,PTDZ,0.35,103,34.2476,0.86963,32.8630,0.000528,58017,84.906,1885723
bunker,PTDZ,0.35,104,34.2712,0.86977,32.8688,0.000556,58398,78.921,1892284
bunker,PTDZ,0.35,105,34.2791,0.86979,32.8689,0.000519,58555,86.808,1904163
bunker,PTDZ,0.35,106,34.2892,0.86992,32.8718,0.000545,58190,112.623,1893200
bunker,PTDZ,0.35,107,34.2958,0.87001,32.8769,0.000498,59022,88.527,1919032
bunker,PTDZ,0.35,108,34.3062,0.87012,32.8805,0.000548,58185,104.021,1889478
bunker,PTDZ,0.35,109,34.3077,0.87032,32.8870,0.000500,58954,100.510,1915259
bunker,PTDZ,0.35,110,34.3183,0.87056,32.8894,0.000478,57908,92.714,1887161
bunker,PTDZ,0.35,111,34.3192,0.87069,32.8927,0.000479,57280,96.222,1866085
bunker,PTDZ,0.35,112,34.3260,0.87088,32.8956,0.000498,57958,110.379,1889203
bunker,PTDZ,0.35,113,34.3408,0.87099,32.8958,0.000518,58973,105.338,1920065
bunker,PTDZ,0.35,114,34.3631,0.87108,32.8977,0.000524,57723,104.079,1879338
bunker,PTDZ,0.35,115,34.3725,0.87117,32.8980,0.000508,57924,103.177,1886917
bunker,PTDZ,0.35,116,34.3842,0.87131,32.9020,0.000474,59450,83.365,1939675
bunker,PTDZ,0.35,117,34.3813,0.87142,32.9043,0.000464,57732,83.324,1876094
bunker,PTDZ,0.35,118,34.3960,0.87163,32.9115,0.000477,58140,80.155,1887847
bunker,PTDZ,0.35,119,34.3882,0.87164,32.9125,0.000462,57670,84.438,1874943
bunker,PTDZ,0.35,120,34.3889,0.87166,32.9153,0.000464,58344,82.369,1893880
bunker,PTDZ,0.35,121,34.3902,0.87186,32.9201,0.000429,58469,80.561,1905704
bunker,PTDZ,0.35,122,34.3849,0.87212,32.9234,0.000479,59147,88.394,1917786
bunker,PTDZ,0.35,123,34.3861,0.87221,32.9288,0.000418,58230,93.376,1888948
bunker,PTDZ,0.35,124,34.3951,0.87230,32.9286,0.000474,58238,92.487,1890284
bunker,PTDZ,0.35,125,34.3949,0.87240,32.9285,0.000430,58007,100.319,1886502
bunker,PTDZ,0.35,126,34.3964,0.87244,32.9295,0.000422,57781,85.916,1888706
bunker,PTDZ,0.35,127,34.4056,0.87248,32.9312,0.000434,58671,89.619,1917529
bunker,PTDZ,0.35,128,34.4155,0.87253,32.9338,0.000449,58396,77.984,1904663
bunker,PTDZ,0.35,129,34.4208,0.87263,32.9367,0.000426,58719,80.857,1916175
bunker,PTDZ,0.35,130,34.4312,0.87260,32.9397,0.000441,58839,82.296,1921345
bunker,PTDZ,0.35,131,34.4476,0.87282,32.9436,0.000436,59168,80.869,1927083
bunker,PTDZ,0.35,132,34.4625,0.87299,32.9479,0.000447,57735,84.327,1877027
bunker,PTDZ,0.35,133,34.4818,0.87316,32.9530,0.000433,57657,77.516,1870261
bunker,PTDZ,0.35,134,34.4925,0.87325,32.9543,0.000443,57987,85.555,1892936
bunker,PTDZ,0.35,135,34.4912,0.87319,32.9508,0.000408,58973,79.981,1917365
bunker,PTDZ,0.35,136,34.4978,0.87328,32.9558,0.000397,57592,80.685,1872216
bunker,PTDZ,0.35,137,34.5110,0.87352,32.9611,0.000429,59164,80.740,1921476
bunker,PTDZ,0.35,138,34.5153,0.87362,32.9640,0.000402,58482,82.420,1902033
bunker,PTDZ,0.35,139,34.5248,0.87383,32.9683,0.000402,58304,79.127,1896002
bunker,PTDZ,0.35,140,34.5290,0.87386,32.9726,0.000418,58316,97.525,1894659
bunker,PTDZ,0.35,141,34.5389,0.87394,32.9744,0.000416,57832,103.382,1893488
bunker,PTDZ,0.35,142,34.5399,0.87395,32.9760,0.000396,58369,85.319,1908674
bunker,PTDZ,0.35,143,34.5363,0.87391,32.9740,0.000376,58306,80.879,1902633
bunker,PTDZ,0.35,144,34.5406,0.87394,32.9749,0.000384,57343,85.930,1868049
bunker,PTDZ,0.35,145,34.5552,0.87394,32.9729,0.000398,57845,83.173,1887531
bunker,PTDZ,0.35,146,34.5532,0.87401,32.9752,0.000383,58698,80.733,1917740
bunker,PTDZ,0.35,147,34.5586,0.87408,32.9769,0.000382,58428,78.230,1902438
bunker,PTDZ,0.35,148,34.5626,0.87425,32.9813,0.000390,58351,80.557,1901883
bunker,PTDZ,0.35,149,34.5786,0.87430,32.9833,0.000376,59310,79.197,1928656
bunker,PTDZA,0.35,0,21.1836,0.56896,25.0955,0.000000,57871,84.468,1407572
bunker,PTDZA,0.35,1,22.2839,0.50677,24.8506,0.040305,58277,120.055,1420197
bunker,PTDZA,0.35,2,23.5506,0.54972,25.6841,0.026380,57978,110.745,1409091
bunker,PTDZA,0.35,3,24.4865,0.58375,26.5880,0.019339,57711,108.156,1401280
bunker,PTDZA,0.35,4,25.1430,0.61019,27.1156,0.015461,57765,120.065,1398264
bunker,PTDZA,0.35,5,25.4458,0.62499,27.4404,0.013226,57426,111.197,1392101
bunker,PTDZA,0.35,6,26.0275,0.64652,27.8862,0.011453,57433,112.513,1394408
bunker,PTDZA,0.35,7,26.6092,0.66696,28.2845,0.009769,58111,117.110,1412103
bunker,PTDZA,0.35,8,27.1695,0.68576,28.5948,0.008678,57977,129.028,1409023
bunker,PTDZA,0.35,9,27.5827,0.69746,28.8527,0.007355,58229,130.466,1411420
bunker,PTDZA,0.35,10,28.0293,0.71163,29.1402,0.006760,59713,108.347,1440937
bunker,PTDZA,0.35,11,28.3935,0.72180,29.4236,0.006630,59572,110.278,1446686
